compra_id,id_fruta,cantidad,mes,region,ano
1329,3,11,mayo,2,9999
1330,0,8,mayo,2,9999
1330,2,14,mayo,2,9999
1330,3,1,mayo,2,9999
1331,0,12,mayo,2,9999
1331,2,4,mayo,2,9999
1331,3,5,mayo,2,9999
1332,3,3,mayo,2,9999
1333,0,12,mayo,2,9999
1334,3,5,mayo,2,9999
1335,0,6,mayo,2,9999
1335,2,10,mayo,2,9999
1335,3,12,mayo,2,9999
1336,2,11,mayo,2,9999
1336,3,4,mayo,2,9999
1337,0,8,mayo,2,9999
1337,2,7,mayo,2,9999
1338,3,1,mayo,2,9999
1339,0,2,mayo,2,9999
1340,3,9,mayo,2,9999
1341,0,7,mayo,2,9999
1341,3,12,mayo,2,9999
1342,2,6,mayo,2,9999
1342,3,4,mayo,2,9999
1343,2,12,mayo,2,9999
1343,3,2,mayo,2,9999
1344,0,5,mayo,2,9999
1344,3,7,mayo,2,9999
1345,2,9,mayo,2,9999
1346,2,4,mayo,2,9999
1346,3,4,mayo,2,9999
1347,0,5,mayo,2,9999
1347,3,14,mayo,2,9999
1348,0,1,mayo,2,9999
1348,2,8,mayo,2,9999
1348,3,8,mayo,2,9999
1349,2,8,mayo,2,9999
1349,3,9,mayo,2,9999
1350,0,2,mayo,2,9999
1351,0,2,mayo,2,9999
1351,2,3,mayo,2,9999
1352,0,15,mayo,2,9999
1352,2,6,mayo,2,9999
1352,3,14,mayo,2,9999
1353,0,1,mayo,2,9999
1353,3,11,mayo,2,9999
1354,2,5,mayo,2,9999
1355,2,9,mayo,2,9999
1355,3,5,mayo,2,9999
1356,2,7,mayo,2,9999
1356,3,9,mayo,2,9999
1357,2,9,mayo,2,9999
1357,3,3,mayo,2,9999
1358,0,8,mayo,2,9999
1358,2,6,mayo,2,9999
1359,0,11,mayo,2,9999
1359,2,7,mayo,2,9999
1360,3,6,mayo,2,9999
1361,0,4,mayo,2,9999
1361,2,11,mayo,2,9999
1362,0,11,mayo,2,9999
1363,0,7,mayo,2,9999
1363,2,14,mayo,2,9999
1364,0,12,mayo,2,9999
1365,0,14,mayo,2,9999
1366,2,8,mayo,2,9999
1366,3,9,mayo,2,9999
1367,0,8,mayo,2,9999
1368,0,2,mayo,2,9999
1368,2,14,mayo,2,9999
1369,2,4,mayo,2,9999
1370,3,5,mayo,2,9999
1371,0,12,mayo,2,9999
1371,2,1,mayo,2,9999
1371,3,4,mayo,2,9999
1372,0,6,mayo,2,9999
1372,2,1,mayo,2,9999
1373,0,4,mayo,2,9999
1373,2,14,mayo,2,9999
1374,0,1,mayo,2,9999
1374,2,10,mayo,2,9999
1374,3,11,mayo,2,9999
1375,0,6,mayo,2,9999
1375,2,14,mayo,2,9999
1375,3,15,mayo,2,9999
1376,0,5,mayo,2,9999
1377,3,12,mayo,2,9999
1378,0,6,mayo,2,9999
1378,2,12,mayo,2,9999
1378,3,1,mayo,2,9999
1379,3,4,mayo,2,9999
1380,0,10,mayo,2,9999
1380,2,4,mayo,2,9999
1380,3,9,mayo,2,9999
1381,0,7,mayo,2,9999
1381,3,6,mayo,2,9999
1382,0,3,mayo,2,9999
1383,0,15,mayo,2,9999
1383,2,8,mayo,2,9999
1383,3,9,mayo,2,9999
1384,2,13,mayo,2,9999
1384,3,2,mayo,2,9999
1385,0,13,mayo,2,9999
1386,0,11,mayo,2,9999
1386,2,10,mayo,2,9999
1386,3,10,mayo,2,9999
1387,2,12,mayo,2,9999
1388,0,2,mayo,2,9999
1389,0,7,mayo,2,9999
1389,3,5,mayo,2,9999
1390,2,5,mayo,2,9999
1390,3,13,mayo,2,9999
1391,2,12,mayo,2,9999
1391,3,1,mayo,2,9999
1392,0,5,mayo,2,9999
1392,3,2,mayo,2,9999
1393,2,15,mayo,2,9999
1394,2,7,mayo,2,9999
1395,2,7,mayo,2,9999
1396,2,2,mayo,2,9999
1396,3,15,mayo,2,9999
1397,0,8,mayo,2,9999
1397,2,7,mayo,2,9999
1397,3,3,mayo,2,9999
1398,3,12,mayo,2,9999
1399,0,5,mayo,2,9999
1399,3,2,mayo,2,9999
1400,3,5,mayo,2,9999
1401,0,11,mayo,2,9999
1401,2,13,mayo,2,9999
1402,2,1,mayo,2,9999
1402,3,11,mayo,2,9999
1403,3,4,mayo,2,9999
1404,0,11,mayo,2,9999
1404,2,2,mayo,2,9999
1405,3,1,mayo,2,9999
1406,2,11,mayo,2,9999
1407,2,12,mayo,2,9999
1407,3,15,mayo,2,9999
1408,0,4,mayo,2,9999
1408,2,13,mayo,2,9999
1409,2,7,mayo,2,9999
1409,3,2,mayo,2,9999
1410,2,8,mayo,2,9999
1411,2,15,mayo,2,9999
1412,0,11,mayo,2,9999
1412,2,11,mayo,2,9999
1413,2,9,mayo,2,9999
1413,3,13,mayo,2,9999
1414,0,2,mayo,2,9999
1414,3,1,mayo,2,9999
1415,0,10,mayo,2,9999
1415,2,8,mayo,2,9999
1415,3,3,mayo,2,9999
1416,0,15,mayo,2,9999
1416,2,15,mayo,2,9999
1417,0,3,mayo,2,9999
1417,3,10,mayo,2,9999
1418,2,12,mayo,2,9999
1419,2,11,mayo,2,9999
1419,3,13,mayo,2,9999
1420,0,2,mayo,2,9999
1420,2,11,mayo,2,9999
1420,3,6,mayo,2,9999
1421,2,14,mayo,2,9999
1421,3,3,mayo,2,9999
1422,0,12,mayo,2,9999
1422,3,10,mayo,2,9999
1423,0,6,mayo,2,9999
1423,3,12,mayo,2,9999
1424,0,15,mayo,2,9999
1425,0,8,mayo,2,9999
1425,2,6,mayo,2,9999
1425,3,9,mayo,2,9999
1426,2,2,mayo,2,9999
1426,3,8,mayo,2,9999
1427,2,4,mayo,2,9999
1428,0,5,mayo,2,9999
1428,2,2,mayo,2,9999
1429,3,10,mayo,2,9999
1430,0,4,mayo,2,9999
1430,2,12,mayo,2,9999
1431,3,5,mayo,2,9999
1432,0,12,mayo,2,9999
1432,3,10,mayo,2,9999
1433,2,1,mayo,2,9999
1434,2,2,mayo,2,9999
1434,3,3,mayo,2,9999
1435,0,3,mayo,2,9999
1436,2,7,mayo,2,9999
1437,3,9,mayo,2,9999
1438,0,8,mayo,2,9999
1438,3,11,mayo,2,9999
1439,0,15,mayo,2,9999
1439,3,6,mayo,2,9999
1440,3,12,mayo,2,9999
1441,3,3,mayo,2,9999
1442,0,2,mayo,2,9999
1443,0,12,mayo,2,9999
1443,2,7,mayo,2,9999
1444,0,4,mayo,2,9999
1444,2,15,mayo,2,9999
1444,3,14,mayo,2,9999
1445,0,7,mayo,2,9999
1445,2,7,mayo,2,9999
1445,3,10,mayo,2,9999
1446,3,9,mayo,2,9999
1447,0,9,mayo,2,9999
1447,2,12,mayo,2,9999
1448,0,3,mayo,2,9999
1448,2,3,mayo,2,9999
1449,0,14,mayo,2,9999
1449,2,4,mayo,2,9999
1450,0,13,mayo,2,9999
1450,3,3,mayo,2,9999
1451,3,9,mayo,2,9999
1452,0,13,mayo,2,9999
1453,2,10,mayo,2,9999
1453,3,8,mayo,2,9999
1454,0,1,mayo,2,9999
1454,3,3,mayo,2,9999
1455,2,10,mayo,2,9999
1455,3,3,mayo,2,9999
1456,0,3,mayo,2,9999
1457,0,14,mayo,2,9999
1458,0,12,mayo,2,9999
1458,3,5,mayo,2,9999
1459,0,10,mayo,2,9999
1460,0,7,mayo,2,9999
1461,2,8,mayo,2,9999
1462,3,2,mayo,2,9999
1463,0,2,mayo,2,9999
1463,3,4,mayo,2,9999
1464,0,6,mayo,2,9999
1464,2,13,mayo,2,9999
1464,3,10,mayo,2,9999
1465,0,8,mayo,2,9999
1465,2,12,mayo,2,9999
1466,3,3,mayo,2,9999
1467,0,15,mayo,2,9999
1467,2,11,mayo,2,9999
1467,3,11,mayo,2,9999
1468,0,3,mayo,2,9999
1469,2,10,mayo,2,9999
1470,2,1,mayo,2,9999
1471,2,9,mayo,2,9999
1471,3,6,mayo,2,9999
1472,0,13,mayo,2,9999
1472,2,3,mayo,2,9999
1472,3,11,mayo,2,9999
1473,2,4,mayo,2,9999
1473,3,8,mayo,2,9999
1474,0,15,mayo,2,9999
1474,3,2,mayo,2,9999
1475,0,11,mayo,2,9999
1475,2,14,mayo,2,9999
1476,0,8,mayo,2,9999
1476,3,15,mayo,2,9999
1477,2,8,mayo,2,9999
1478,0,13,mayo,2,9999
1478,2,7,mayo,2,9999
1479,0,6,mayo,2,9999
1479,2,10,mayo,2,9999
1480,2,7,mayo,2,9999
1480,3,9,mayo,2,9999
1481,2,3,mayo,2,9999
1481,3,4,mayo,2,9999
1482,0,15,mayo,2,9999
1483,2,11,mayo,2,9999
1484,0,13,mayo,2,9999
1484,2,6,mayo,2,9999
1485,0,2,mayo,2,9999
1486,3,10,mayo,2,9999
1487,0,10,mayo,2,9999
1488,0,3,mayo,2,9999
1488,3,9,mayo,2,9999
1489,0,8,mayo,2,9999
1489,2,14,mayo,2,9999
1489,3,12,mayo,2,9999
1490,2,9,mayo,2,9999
1490,3,8,mayo,2,9999
1491,2,10,mayo,2,9999
1492,2,9,mayo,2,9999
1493,0,15,mayo,2,9999
1493,3,4,mayo,2,9999
1494,0,1,mayo,2,9999
1494,2,13,mayo,2,9999
1494,3,11,mayo,2,9999
1495,2,15,mayo,2,9999
1495,3,7,mayo,2,9999
1496,0,1,mayo,2,9999
1497,2,14,mayo,2,9999
1498,2,15,mayo,2,9999
1499,0,8,mayo,2,9999
1499,2,15,mayo,2,9999
1500,0,9,mayo,2,9999
1501,3,5,mayo,2,9999
1502,3,8,mayo,2,9999
1503,2,2,mayo,2,9999
1504,0,13,mayo,2,9999
1504,2,6,mayo,2,9999
1505,3,13,mayo,2,9999
1506,0,7,mayo,2,9999
1507,2,4,mayo,2,9999
1508,2,7,mayo,2,9999
1508,3,11,mayo,2,9999
1509,2,11,mayo,2,9999
1509,3,13,mayo,2,9999
1510,2,13,mayo,2,9999
1511,2,13,mayo,2,9999
1512,3,15,mayo,2,9999
1513,2,3,mayo,2,9999
1513,3,4,mayo,2,9999
1514,2,13,mayo,2,9999
1514,3,5,mayo,2,9999
1515,2,2,mayo,2,9999
1516,3,11,mayo,2,9999
1517,0,12,mayo,2,9999
1517,2,15,mayo,2,9999
1518,0,6,mayo,2,9999
1518,3,15,mayo,2,9999
1519,2,5,mayo,2,9999
1519,3,1,mayo,2,9999
1520,0,9,mayo,2,9999
1520,2,6,mayo,2,9999
1520,3,11,mayo,2,9999
1521,3,9,mayo,2,9999
1522,0,9,mayo,2,9999
1523,0,7,mayo,2,9999
1523,2,14,mayo,2,9999
1524,2,7,mayo,2,9999
1524,3,9,mayo,2,9999
1525,3,11,mayo,2,9999
1526,0,9,mayo,2,9999
1526,2,10,mayo,2,9999
1527,2,2,mayo,2,9999
1528,0,12,mayo,2,9999
1528,3,14,mayo,2,9999
1529,0,14,mayo,2,9999
1530,2,13,mayo,2,9999
1531,3,15,mayo,2,9999
1532,2,11,mayo,2,9999
1532,3,1,mayo,2,9999
1533,0,11,mayo,2,9999
1533,2,11,mayo,2,9999
1533,3,10,mayo,2,9999
1534,2,8,mayo,2,9999
1534,3,8,mayo,2,9999
1535,0,5,mayo,2,9999
1536,0,6,mayo,2,9999
1536,2,9,mayo,2,9999
1536,3,3,mayo,2,9999
1537,0,6,mayo,2,9999
1537,2,12,mayo,2,9999
1538,2,7,mayo,2,9999
1538,3,12,mayo,2,9999
1539,2,4,mayo,2,9999
1540,0,3,mayo,2,9999
1541,0,1,mayo,2,9999
1541,2,2,mayo,2,9999
1542,0,11,mayo,2,9999
1542,2,2,mayo,2,9999
1543,2,4,mayo,2,9999
1544,2,9,mayo,2,9999
1545,0,15,mayo,2,9999
1545,2,4,mayo,2,9999
1545,3,5,mayo,2,9999
1546,3,6,mayo,2,9999
1547,0,1,mayo,2,9999
1547,3,14,mayo,2,9999
1548,2,7,mayo,2,9999
1549,0,12,mayo,2,9999
1549,3,13,mayo,2,9999
1550,0,6,mayo,2,9999
1551,3,14,mayo,2,9999
1552,0,15,mayo,2,9999
1552,3,10,mayo,2,9999
1553,0,5,mayo,2,9999
1553,3,15,mayo,2,9999
1554,0,11,mayo,2,9999
1554,2,8,mayo,2,9999
1554,3,13,mayo,2,9999
1555,3,4,mayo,2,9999
1556,2,6,mayo,2,9999
1556,3,13,mayo,2,9999
1557,0,6,mayo,2,9999
1557,2,13,mayo,2,9999
1557,3,12,mayo,2,9999
1558,2,7,mayo,2,9999
1559,0,13,mayo,2,9999
1559,3,15,mayo,2,9999
1560,2,12,mayo,2,9999
1560,3,7,mayo,2,9999
1561,0,4,mayo,2,9999
1562,0,15,mayo,2,9999
1562,3,1,mayo,2,9999
1563,2,5,mayo,2,9999
1564,2,8,mayo,2,9999
1564,3,10,mayo,2,9999
1565,0,12,mayo,2,9999
1565,2,13,mayo,2,9999
1566,2,9,mayo,2,9999
1566,3,7,mayo,2,9999
1567,3,13,mayo,2,9999
1568,0,13,mayo,2,9999
1569,0,8,mayo,2,9999
1569,2,13,mayo,2,9999
1570,2,11,mayo,2,9999
1570,3,15,mayo,2,9999
1571,2,10,mayo,2,9999
1572,0,9,mayo,2,9999
1573,0,6,mayo,2,9999
1573,2,3,mayo,2,9999
1574,2,6,mayo,2,9999
1575,3,5,mayo,2,9999
1576,2,13,mayo,2,9999
1576,3,7,mayo,2,9999
1577,2,12,mayo,2,9999
1578,3,1,mayo,2,9999
1579,0,10,mayo,2,9999
1579,2,11,mayo,2,9999
1579,3,10,mayo,2,9999
1580,0,9,mayo,2,9999
1581,2,8,mayo,2,9999
1581,3,6,mayo,2,9999
1582,0,4,mayo,2,9999
1583,0,14,mayo,2,9999
1583,3,15,mayo,2,9999
1584,2,13,mayo,2,9999
1585,3,10,mayo,2,9999
1586,2,13,mayo,2,9999
1587,0,1,mayo,2,9999
1587,3,10,mayo,2,9999
1588,2,12,mayo,2,9999
1588,3,7,mayo,2,9999
1589,2,9,mayo,2,9999
1590,2,10,mayo,2,9999
1590,3,8,mayo,2,9999
1591,0,3,mayo,2,9999
1591,2,7,mayo,2,9999
1592,2,7,mayo,2,9999
1593,0,7,mayo,2,9999
1593,3,5,mayo,2,9999
1594,0,13,mayo,2,9999
1594,2,7,mayo,2,9999
1595,3,3,mayo,2,9999
1596,0,7,mayo,2,9999
1596,3,15,mayo,2,9999
1597,3,4,mayo,2,9999
1598,0,9,mayo,2,9999
1598,2,2,mayo,2,9999
1598,3,9,mayo,2,9999
1599,3,9,mayo,2,9999
1600,2,5,mayo,2,9999
1600,3,7,mayo,2,9999
1601,2,15,mayo,2,9999
1602,0,10,mayo,2,9999
1602,2,3,mayo,2,9999
1603,0,14,mayo,2,9999
1603,2,7,mayo,2,9999
1604,0,9,mayo,2,9999
1604,2,6,mayo,2,9999
1605,2,6,mayo,2,9999
1606,2,14,mayo,2,9999
1607,3,6,mayo,2,9999
1608,0,9,mayo,2,9999
1609,2,3,mayo,2,9999
1610,0,13,mayo,2,9999
1610,2,4,mayo,2,9999
1610,3,10,mayo,2,9999
1611,0,9,mayo,2,9999
1611,2,10,mayo,2,9999
1611,3,8,mayo,2,9999
1612,3,8,mayo,2,9999
1613,0,6,mayo,2,9999
1613,2,11,mayo,2,9999
1613,3,9,mayo,2,9999
1614,2,9,mayo,2,9999
1614,3,12,mayo,2,9999
1615,0,5,mayo,2,9999
1615,2,11,mayo,2,9999
1616,3,6,mayo,2,9999
1617,2,15,mayo,2,9999
1617,3,13,mayo,2,9999
1618,2,8,mayo,2,9999
1619,0,11,mayo,2,9999
1619,2,8,mayo,2,9999
1620,2,9,mayo,2,9999
1620,3,15,mayo,2,9999
1621,0,5,mayo,2,9999
1621,2,8,mayo,2,9999
1622,2,7,mayo,2,9999
1623,0,2,mayo,2,9999
1623,2,6,mayo,2,9999
1624,0,7,mayo,2,9999
1624,3,7,mayo,2,9999
1625,2,10,mayo,2,9999
1625,3,6,mayo,2,9999
1626,0,8,mayo,2,9999
1626,2,9,mayo,2,9999
1627,2,14,mayo,2,9999
1627,3,1,mayo,2,9999
1628,0,14,mayo,2,9999
1628,2,7,mayo,2,9999
1629,0,3,mayo,2,9999
1629,2,1,mayo,2,9999
1630,2,14,mayo,2,9999
1631,0,6,mayo,2,9999
1631,2,1,mayo,2,9999
1631,3,13,mayo,2,9999
1632,2,2,mayo,2,9999
1632,3,8,mayo,2,9999
1633,2,5,mayo,2,9999
1634,0,2,mayo,2,9999
1634,2,15,mayo,2,9999
1635,0,9,mayo,2,9999
1635,2,12,mayo,2,9999
1636,0,12,mayo,2,9999
1636,2,12,mayo,2,9999
1637,0,2,mayo,2,9999
1638,0,14,mayo,2,9999
1638,3,14,mayo,2,9999
1639,2,3,mayo,2,9999
1639,3,15,mayo,2,9999
1640,2,11,mayo,2,9999
1641,2,5,mayo,2,9999
1641,3,9,mayo,2,9999
1642,0,6,mayo,2,9999
1642,3,3,mayo,2,9999
1643,0,8,mayo,2,9999
1644,2,6,mayo,2,9999
1645,0,7,mayo,2,9999
1645,2,3,mayo,2,9999
1646,0,9,mayo,2,9999
1647,2,2,mayo,2,9999
1648,0,8,mayo,2,9999
1648,2,8,mayo,2,9999
1648,3,15,mayo,2,9999
1649,3,9,mayo,2,9999
1650,0,1,mayo,2,9999
1650,2,15,mayo,2,9999
1651,2,8,mayo,2,9999
1652,0,12,mayo,2,9999
1653,0,9,mayo,2,9999
1653,3,8,mayo,2,9999
1654,3,6,mayo,2,9999
1655,0,4,mayo,2,9999
1655,2,1,mayo,2,9999
1655,3,3,mayo,2,9999
1656,0,2,mayo,2,9999
1656,3,5,mayo,2,9999
1657,0,6,mayo,2,9999
1658,0,14,mayo,2,9999
1658,2,15,mayo,2,9999
1659,2,8,mayo,2,9999
1659,3,14,mayo,2,9999
1660,3,5,mayo,2,9999
1661,2,7,mayo,2,9999
1662,3,12,mayo,2,9999
1663,2,15,mayo,2,9999
1663,3,7,mayo,2,9999
1664,2,11,mayo,2,9999
1664,3,4,mayo,2,9999
1665,2,14,mayo,2,9999
1665,3,1,mayo,2,9999
1666,2,3,mayo,2,9999
1667,2,7,mayo,2,9999
1668,2,14,mayo,2,9999
1668,3,9,mayo,2,9999
1669,0,11,mayo,2,9999
1669,2,3,mayo,2,9999
1669,3,3,mayo,2,9999
1670,0,10,mayo,2,9999
1670,2,9,mayo,2,9999
1671,0,14,mayo,2,9999
1672,0,8,mayo,2,9999
1673,2,12,mayo,2,9999
1674,0,12,mayo,2,9999
1674,3,9,mayo,2,9999
1675,0,3,mayo,2,9999
1675,2,11,mayo,2,9999
1676,2,2,mayo,2,9999
1676,3,7,mayo,2,9999
1677,2,2,mayo,2,9999
1678,0,7,mayo,2,9999
1678,3,6,mayo,2,9999
1679,3,15,mayo,2,9999
1680,0,2,mayo,2,9999
1680,2,12,mayo,2,9999
1680,3,7,mayo,2,9999
1681,0,4,mayo,2,9999
1682,3,6,mayo,2,9999
1683,0,8,mayo,2,9999
1683,3,12,mayo,2,9999
1684,2,8,mayo,2,9999
1684,3,3,mayo,2,9999
1685,2,12,mayo,2,9999
1685,3,11,mayo,2,9999
1686,0,5,mayo,2,9999
1687,0,2,mayo,2,9999
1687,2,15,mayo,2,9999
1687,3,4,mayo,2,9999
1688,2,2,mayo,2,9999
1689,0,2,mayo,2,9999
1689,2,4,mayo,2,9999
1690,0,9,mayo,2,9999
1691,0,8,mayo,2,9999
1692,0,13,mayo,2,9999
1693,0,4,mayo,2,9999
1694,0,14,mayo,2,9999
1695,0,5,mayo,2,9999
1696,2,1,mayo,2,9999
1697,0,8,mayo,2,9999
1697,2,6,mayo,2,9999
1698,0,13,mayo,2,9999
1699,0,9,mayo,2,9999
1699,2,2,mayo,2,9999
1700,0,10,mayo,2,9999
1701,0,1,mayo,2,9999
1701,2,7,mayo,2,9999
1702,2,5,mayo,2,9999
1703,2,8,mayo,2,9999
1704,0,11,mayo,2,9999
1704,2,3,mayo,2,9999
1705,0,1,mayo,2,9999
1705,2,15,mayo,2,9999
1706,0,3,mayo,2,9999
1706,2,6,mayo,2,9999
1707,0,15,mayo,2,9999
1707,2,7,mayo,2,9999
1708,0,2,mayo,2,9999
1708,2,14,mayo,2,9999
1709,0,15,mayo,2,9999
1710,2,5,mayo,2,9999
1711,0,14,mayo,2,9999
1712,0,11,mayo,2,9999
1712,2,9,mayo,2,9999
1713,0,14,mayo,2,9999
1714,0,1,mayo,2,9999
1715,0,5,mayo,2,9999
1715,2,8,mayo,2,9999
1716,2,13,mayo,2,9999
1717,0,14,mayo,2,9999
1718,0,11,mayo,2,9999
1719,2,7,mayo,2,9999
1720,0,10,mayo,2,9999
1721,0,7,mayo,2,9999
1722,0,4,mayo,2,9999
1723,0,1,mayo,2,9999
1724,0,2,mayo,2,9999
1725,0,2,mayo,2,9999
1726,0,13,mayo,2,9999
1727,0,9,mayo,2,9999
1728,0,13,mayo,2,9999
1729,0,13,mayo,2,9999
1730,0,6,mayo,2,9999
1731,0,13,mayo,2,9999
1732,0,14,mayo,2,9999
1733,0,14,mayo,2,9999
1734,0,13,mayo,2,9999
1735,0,15,mayo,2,9999
1736,0,11,mayo,2,9999
1737,0,15,mayo,2,9999
1738,0,1,mayo,2,9999
1739,0,15,mayo,2,9999
1740,0,9,mayo,2,9999
1741,0,4,mayo,2,9999
1742,0,7,mayo,2,9999
1743,0,14,mayo,2,9999
1744,0,10,mayo,2,9999
1745,0,12,mayo,2,9999
1746,0,1,mayo,2,9999
1747,0,1,mayo,2,9999
1748,0,6,mayo,2,9999
1749,0,2,mayo,2,9999
1750,0,6,mayo,2,9999
1751,0,9,mayo,2,9999
1752,0,12,mayo,2,9999
1753,0,4,mayo,2,9999
1754,0,10,mayo,2,9999
1755,0,1,mayo,2,9999
1756,0,1,mayo,2,9999
1757,0,6,mayo,2,9999
1758,0,2,mayo,2,9999
1759,0,4,mayo,2,9999
1760,0,1,mayo,2,9999
1761,0,1,mayo,2,9999
1762,0,8,mayo,2,9999
1763,0,13,mayo,2,9999
1764,0,11,mayo,2,9999
1765,0,1,mayo,2,9999
1766,0,12,mayo,2,9999
1767,0,3,mayo,2,9999
1768,0,6,mayo,2,9999
1769,0,2,mayo,2,9999
1770,0,7,mayo,2,9999
1771,0,8,mayo,2,9999
1772,0,6,mayo,2,9999
1773,0,10,mayo,2,9999
1774,0,15,mayo,2,9999
1775,0,8,mayo,2,9999
1776,0,6,mayo,2,9999
1777,0,3,mayo,2,9999
1778,0,3,mayo,2,9999
1779,0,7,mayo,2,9999
1780,0,1,mayo,2,9999
1781,0,6,mayo,2,9999
1782,0,6,mayo,2,9999
1783,0,1,mayo,2,9999
1784,0,1,mayo,2,9999
1785,0,5,mayo,2,9999
1786,0,5,mayo,2,9999
1787,0,13,mayo,2,9999
1788,0,9,mayo,2,9999
1789,0,9,mayo,2,9999
1790,0,15,mayo,2,9999
1791,0,10,mayo,2,9999
1792,0,9,mayo,2,9999
1793,0,3,mayo,2,9999
1794,0,4,mayo,2,9999
1795,0,4,mayo,2,9999
1796,0,1,mayo,2,9999
1797,0,4,mayo,2,9999
1798,0,13,mayo,2,9999
1799,0,4,mayo,2,9999
1800,0,3,mayo,2,9999
1801,0,1,mayo,2,9999
1802,0,5,mayo,2,9999
1803,0,15,mayo,2,9999
1804,0,15,mayo,2,9999
1805,0,6,mayo,2,9999
1806,0,12,mayo,2,9999
1807,0,5,mayo,2,9999
1808,0,6,mayo,2,9999
1809,0,11,mayo,2,9999
1810,0,6,mayo,2,9999
1811,0,10,mayo,2,9999
1812,0,14,mayo,2,9999
1813,0,9,mayo,2,9999
1814,0,11,mayo,2,9999
1815,0,10,mayo,2,9999
1816,0,11,mayo,2,9999
1817,0,10,mayo,2,9999
1818,0,15,mayo,2,9999
1819,0,10,mayo,2,9999
1820,0,7,mayo,2,9999
1821,0,13,mayo,2,9999
1822,0,10,mayo,2,9999
1823,0,7,mayo,2,9999
1824,0,6,mayo,2,9999
1825,0,15,mayo,2,9999
1826,0,4,mayo,2,9999
1827,0,11,mayo,2,9999
1828,0,1,mayo,2,9999
1829,0,10,mayo,2,9999
1830,0,4,mayo,2,9999
1831,0,4,mayo,2,9999
1832,0,2,mayo,2,9999
1833,0,3,mayo,2,9999
1834,0,12,mayo,2,9999
1835,0,3,mayo,2,9999
1836,0,3,mayo,2,9999
1837,0,13,mayo,2,9999
1838,0,7,mayo,2,9999
1839,0,11,mayo,2,9999
1840,0,5,mayo,2,9999
1841,0,6,mayo,2,9999
1842,0,7,mayo,2,9999
1843,0,5,mayo,2,9999
1844,0,14,mayo,2,9999
1845,0,2,mayo,2,9999
1846,0,1,mayo,2,9999
1847,0,5,mayo,2,9999
1848,0,5,mayo,2,9999
1849,0,12,mayo,2,9999
1850,0,9,mayo,2,9999
1851,0,11,mayo,2,9999
1852,0,6,mayo,2,9999
1853,0,6,mayo,2,9999
1854,0,5,mayo,2,9999
1855,0,9,mayo,2,9999
1856,0,6,mayo,2,9999
1857,0,6,mayo,2,9999
1858,0,13,mayo,2,9999
1859,0,10,mayo,2,9999
1860,0,1,mayo,2,9999
1861,0,1,mayo,2,9999
1862,0,1,mayo,2,9999
1863,0,4,mayo,2,9999
1864,0,15,mayo,2,9999
1865,0,10,mayo,2,9999
1866,0,11,mayo,2,9999
1867,0,2,mayo,2,9999
1868,0,4,mayo,2,9999
1869,0,5,mayo,2,9999
1870,0,2,mayo,2,9999
1871,0,5,mayo,2,9999
1872,0,8,mayo,2,9999
1873,0,15,mayo,2,9999
1874,0,6,mayo,2,9999
1875,0,2,mayo,2,9999
1876,0,13,mayo,2,9999
1877,0,4,mayo,2,9999
1878,0,5,mayo,2,9999
1879,0,12,mayo,2,9999
1880,0,14,mayo,2,9999
1881,0,8,mayo,2,9999
1882,0,1,mayo,2,9999
1883,0,1,mayo,2,9999
1884,0,10,mayo,2,9999
1885,0,5,mayo,2,9999
1886,0,11,mayo,2,9999
1887,0,1,mayo,2,9999
1888,0,1,mayo,2,9999
1889,0,1,mayo,2,9999
1890,0,6,mayo,2,9999
1891,0,10,mayo,2,9999
1892,0,7,mayo,2,9999
1893,0,6,mayo,2,9999
1894,0,10,mayo,2,9999
1895,0,1,mayo,2,9999
1896,0,7,mayo,2,9999
1897,0,1,mayo,2,9999
1898,0,8,mayo,2,9999
1899,0,7,mayo,2,9999
1900,0,3,mayo,2,9999
1901,0,14,mayo,2,9999
1902,0,13,mayo,2,9999
1903,0,9,mayo,2,9999
1904,0,8,mayo,2,9999
1905,0,15,mayo,2,9999
1906,0,6,mayo,2,9999
1907,0,8,mayo,2,9999
1908,0,10,mayo,2,9999
1909,0,9,mayo,2,9999
1910,0,15,mayo,2,9999
1911,0,6,mayo,2,9999
1912,0,15,mayo,2,9999
1913,0,15,mayo,2,9999
1914,0,10,mayo,2,9999
1915,0,1,mayo,2,9999
1916,0,5,mayo,2,9999
1917,0,10,mayo,2,9999
1918,0,11,mayo,2,9999
1919,0,14,mayo,2,9999
1920,0,10,mayo,2,9999
1921,0,6,mayo,2,9999
1922,0,13,mayo,2,9999
1923,0,15,mayo,2,9999
1924,0,2,mayo,2,9999
1925,0,15,mayo,2,9999
1926,0,11,mayo,2,9999
1927,0,2,mayo,2,9999
1928,0,1,mayo,2,9999
1929,0,14,mayo,2,9999
1930,0,12,mayo,2,9999
1931,0,13,mayo,2,9999
1932,0,2,mayo,2,9999
1933,0,4,mayo,2,9999
1934,0,3,mayo,2,9999
1935,0,11,mayo,2,9999
1936,0,15,mayo,2,9999
1937,0,13,mayo,2,9999
1938,0,12,mayo,2,9999
1939,0,5,mayo,2,9999
1940,0,1,mayo,2,9999
1941,0,14,mayo,2,9999
1942,0,14,mayo,2,9999
1943,0,11,mayo,2,9999
1944,0,8,mayo,2,9999
1945,0,3,mayo,2,9999
1946,0,9,mayo,2,9999
1947,0,6,mayo,2,9999
