compra_id,mes,region,ano
603,julio,2,9999
604,julio,2,9999
605,julio,2,9999
606,julio,2,9999
607,julio,2,9999
608,julio,2,9999
609,julio,2,9999
610,julio,2,9999
611,julio,2,9999
612,julio,2,9999
613,julio,2,9999
614,julio,2,9999
615,julio,2,9999
616,julio,2,9999
617,julio,2,9999
618,julio,2,9999
619,julio,2,9999
620,julio,2,9999
621,julio,2,9999
622,julio,2,9999
623,julio,2,9999
624,julio,2,9999
625,julio,2,9999
626,julio,2,9999
627,julio,2,9999
628,julio,2,9999
629,julio,2,9999
630,julio,2,9999
631,julio,2,9999
632,julio,2,9999
633,julio,2,9999
634,julio,2,9999
635,julio,2,9999
636,julio,2,9999
637,julio,2,9999
638,julio,2,9999
639,julio,2,9999
640,julio,2,9999
641,julio,2,9999
642,julio,2,9999
643,julio,2,9999
644,julio,2,9999
645,julio,2,9999
646,julio,2,9999
647,julio,2,9999
648,julio,2,9999
649,julio,2,9999
650,julio,2,9999
651,julio,2,9999
652,julio,2,9999
653,julio,2,9999
654,julio,2,9999
655,julio,2,9999
656,julio,2,9999
657,julio,2,9999
658,julio,2,9999
659,julio,2,9999
660,julio,2,9999
661,julio,2,9999
662,julio,2,9999
663,julio,2,9999
664,julio,2,9999
665,julio,2,9999
666,julio,2,9999
667,julio,2,9999
668,julio,2,9999
669,julio,2,9999
670,julio,2,9999
671,julio,2,9999
672,julio,2,9999
673,julio,2,9999
674,julio,2,9999
675,julio,2,9999
676,julio,2,9999
677,julio,2,9999
678,julio,2,9999
679,julio,2,9999
680,julio,2,9999
681,julio,2,9999
682,julio,2,9999
683,julio,2,9999
684,julio,2,9999
685,julio,2,9999
686,julio,2,9999
687,julio,2,9999
688,julio,2,9999
689,julio,2,9999
690,julio,2,9999
691,julio,2,9999
692,julio,2,9999
693,julio,2,9999
694,julio,2,9999
695,julio,2,9999
696,julio,2,9999
697,julio,2,9999
698,julio,2,9999
699,julio,2,9999
700,julio,2,9999
701,julio,2,9999
702,julio,2,9999
703,julio,2,9999
704,julio,2,9999
705,julio,2,9999
706,julio,2,9999
707,julio,2,9999
708,julio,2,9999
709,julio,2,9999
710,julio,2,9999
711,julio,2,9999
712,julio,2,9999
713,julio,2,9999
714,julio,2,9999
715,julio,2,9999
716,julio,2,9999
717,julio,2,9999
718,julio,2,9999
719,julio,2,9999
720,julio,2,9999
721,julio,2,9999
722,julio,2,9999
723,julio,2,9999
724,julio,2,9999
725,julio,2,9999
726,julio,2,9999
727,julio,2,9999
728,julio,2,9999
729,julio,2,9999
730,julio,2,9999
731,julio,2,9999
732,julio,2,9999
733,julio,2,9999
734,julio,2,9999
735,julio,2,9999
736,julio,2,9999
737,julio,2,9999
738,julio,2,9999
739,julio,2,9999
740,julio,2,9999
741,julio,2,9999
742,julio,2,9999
743,julio,2,9999
744,julio,2,9999
745,julio,2,9999
746,julio,2,9999
747,julio,2,9999
748,julio,2,9999
749,julio,2,9999
750,julio,2,9999
751,julio,2,9999
752,julio,2,9999
753,julio,2,9999
754,julio,2,9999
755,julio,2,9999
756,julio,2,9999
757,julio,2,9999
758,julio,2,9999
759,julio,2,9999
760,julio,2,9999
761,julio,2,9999
762,julio,2,9999
763,julio,2,9999
764,julio,2,9999
765,julio,2,9999
766,julio,2,9999
767,julio,2,9999
768,julio,2,9999
769,julio,2,9999
770,julio,2,9999
771,julio,2,9999
772,julio,2,9999
773,julio,2,9999
774,julio,2,9999
775,julio,2,9999
776,julio,2,9999
777,julio,2,9999
778,julio,2,9999
779,julio,2,9999
780,julio,2,9999
781,julio,2,9999
782,julio,2,9999
783,julio,2,9999
784,julio,2,9999
785,julio,2,9999
786,julio,2,9999
787,julio,2,9999
788,julio,2,9999
789,julio,2,9999
790,julio,2,9999
791,julio,2,9999
792,julio,2,9999
793,julio,2,9999
794,julio,2,9999
795,julio,2,9999
796,julio,2,9999
797,julio,2,9999
798,julio,2,9999
799,julio,2,9999
800,julio,2,9999
801,julio,2,9999
802,julio,2,9999
803,julio,2,9999
804,julio,2,9999
805,julio,2,9999
806,julio,2,9999
807,julio,2,9999
808,julio,2,9999
809,julio,2,9999
810,julio,2,9999
811,julio,2,9999
812,julio,2,9999
813,julio,2,9999
814,julio,2,9999
815,julio,2,9999
816,julio,2,9999
817,julio,2,9999
818,julio,2,9999
819,julio,2,9999
820,julio,2,9999
821,julio,2,9999
822,julio,2,9999
823,julio,2,9999
824,julio,2,9999
825,julio,2,9999
826,julio,2,9999
827,julio,2,9999
828,julio,2,9999
829,julio,2,9999
830,julio,2,9999
831,julio,2,9999
832,julio,2,9999
833,julio,2,9999
834,julio,2,9999
835,julio,2,9999
836,julio,2,9999
837,julio,2,9999
838,julio,2,9999
839,julio,2,9999
840,julio,2,9999
841,julio,2,9999
842,julio,2,9999
843,julio,2,9999
844,julio,2,9999
845,julio,2,9999
846,julio,2,9999
847,julio,2,9999
848,julio,2,9999
849,julio,2,9999
850,julio,2,9999
851,julio,2,9999
852,julio,2,9999
853,julio,2,9999
854,julio,2,9999
855,julio,2,9999
856,julio,2,9999
857,julio,2,9999
858,julio,2,9999
859,julio,2,9999
860,julio,2,9999
861,julio,2,9999
862,julio,2,9999
863,julio,2,9999
864,julio,2,9999
865,julio,2,9999
866,julio,2,9999
867,julio,2,9999
868,julio,2,9999
869,julio,2,9999
870,julio,2,9999
871,julio,2,9999
872,julio,2,9999
873,julio,2,9999
874,julio,2,9999
875,julio,2,9999
876,julio,2,9999
877,julio,2,9999
878,julio,2,9999
879,julio,2,9999
880,julio,2,9999
881,julio,2,9999
882,julio,2,9999
883,julio,2,9999
884,julio,2,9999
885,julio,2,9999
886,julio,2,9999
887,julio,2,9999
888,julio,2,9999
889,julio,2,9999
890,julio,2,9999
891,julio,2,9999
892,julio,2,9999
893,julio,2,9999
894,julio,2,9999
895,julio,2,9999
896,julio,2,9999
897,julio,2,9999
898,julio,2,9999
899,julio,2,9999
900,julio,2,9999
901,julio,2,9999
902,julio,2,9999
903,julio,2,9999
904,julio,2,9999
905,julio,2,9999
906,julio,2,9999
907,julio,2,9999
908,julio,2,9999
909,julio,2,9999
910,julio,2,9999
911,julio,2,9999
912,julio,2,9999
913,julio,2,9999
914,julio,2,9999
915,julio,2,9999
916,julio,2,9999
917,julio,2,9999
918,julio,2,9999
919,julio,2,9999
920,julio,2,9999
921,julio,2,9999
922,julio,2,9999
923,julio,2,9999
924,julio,2,9999
925,julio,2,9999
926,julio,2,9999
927,julio,2,9999
928,julio,2,9999
929,julio,2,9999
930,julio,2,9999
931,julio,2,9999
932,julio,2,9999
933,julio,2,9999
934,julio,2,9999
935,julio,2,9999
936,julio,2,9999
937,julio,2,9999
938,julio,2,9999
939,julio,2,9999
940,julio,2,9999
941,julio,2,9999
942,julio,2,9999
943,julio,2,9999
944,julio,2,9999
945,julio,2,9999
946,julio,2,9999
947,julio,2,9999
948,julio,2,9999
949,julio,2,9999
950,julio,2,9999
951,julio,2,9999
952,julio,2,9999
953,julio,2,9999
954,julio,2,9999
955,julio,2,9999
956,julio,2,9999
957,julio,2,9999
958,julio,2,9999
959,julio,2,9999
960,julio,2,9999
961,julio,2,9999
962,julio,2,9999
963,julio,2,9999
964,julio,2,9999
965,julio,2,9999
966,julio,2,9999
967,julio,2,9999
968,julio,2,9999
969,julio,2,9999
970,julio,2,9999
971,julio,2,9999
972,julio,2,9999
973,julio,2,9999
974,julio,2,9999
975,julio,2,9999
976,julio,2,9999
977,julio,2,9999
978,julio,2,9999
979,julio,2,9999
980,julio,2,9999
981,julio,2,9999
982,julio,2,9999
983,julio,2,9999
984,julio,2,9999
985,julio,2,9999
986,julio,2,9999
987,julio,2,9999
988,julio,2,9999
989,julio,2,9999
990,julio,2,9999
991,julio,2,9999
992,julio,2,9999
993,julio,2,9999
994,julio,2,9999
995,julio,2,9999
996,julio,2,9999
997,julio,2,9999
998,julio,2,9999
999,julio,2,9999
1000,julio,2,9999
1001,julio,2,9999
1002,julio,2,9999
1003,julio,2,9999
1004,julio,2,9999
1005,julio,2,9999
1006,julio,2,9999
1007,julio,2,9999
1008,julio,2,9999
1009,julio,2,9999
1010,julio,2,9999
1011,julio,2,9999
1012,julio,2,9999
1013,julio,2,9999
1014,julio,2,9999
1015,julio,2,9999
1016,julio,2,9999
1017,julio,2,9999
1018,julio,2,9999
1019,julio,2,9999
1020,julio,2,9999
1021,julio,2,9999
1022,julio,2,9999
1023,julio,2,9999
1024,julio,2,9999
1025,julio,2,9999
1026,julio,2,9999
1027,julio,2,9999
1028,julio,2,9999
1029,julio,2,9999
1030,julio,2,9999
1031,julio,2,9999
1032,julio,2,9999
1033,julio,2,9999
1034,julio,2,9999
1035,julio,2,9999
1036,julio,2,9999
1037,julio,2,9999
1038,julio,2,9999
1039,julio,2,9999
1040,julio,2,9999
1041,julio,2,9999
1042,julio,2,9999
1043,julio,2,9999
1044,julio,2,9999
1045,julio,2,9999
1046,julio,2,9999
1047,julio,2,9999
1048,julio,2,9999
1049,julio,2,9999
1050,julio,2,9999
1051,julio,2,9999
1052,julio,2,9999
1053,julio,2,9999
1054,julio,2,9999
1055,julio,2,9999
1056,julio,2,9999
1057,julio,2,9999
1058,julio,2,9999
1059,julio,2,9999
1060,julio,2,9999
1061,julio,2,9999
1062,julio,2,9999
1063,julio,2,9999
1064,julio,2,9999
1065,julio,2,9999
1066,julio,2,9999
1067,julio,2,9999
1068,julio,2,9999
1069,julio,2,9999
1070,julio,2,9999
1071,julio,2,9999
1072,julio,2,9999
1073,julio,2,9999
1074,julio,2,9999
1075,julio,2,9999
1076,julio,2,9999
1077,julio,2,9999
1078,julio,2,9999
1079,julio,2,9999
1080,julio,2,9999
1081,julio,2,9999
1082,julio,2,9999
1083,julio,2,9999
1084,julio,2,9999
1085,julio,2,9999
1086,julio,2,9999
1087,julio,2,9999
1088,julio,2,9999
1089,julio,2,9999
1090,julio,2,9999
1091,julio,2,9999
1092,julio,2,9999
1093,julio,2,9999
1094,julio,2,9999
1095,julio,2,9999
1096,julio,2,9999
1097,julio,2,9999
1098,julio,2,9999
1099,julio,2,9999
1100,julio,2,9999
1101,julio,2,9999
1102,julio,2,9999
1103,julio,2,9999
1104,julio,2,9999
1105,julio,2,9999
1106,julio,2,9999
1107,julio,2,9999
1108,julio,2,9999
1109,julio,2,9999
1110,julio,2,9999
1111,julio,2,9999
1112,julio,2,9999
1113,julio,2,9999
1114,julio,2,9999
1115,julio,2,9999
1116,julio,2,9999
1117,julio,2,9999
1118,julio,2,9999
1119,julio,2,9999
1120,julio,2,9999
1121,julio,2,9999
1122,julio,2,9999
1123,julio,2,9999
1124,julio,2,9999
1125,julio,2,9999
1126,julio,2,9999
1127,julio,2,9999
1128,julio,2,9999
1129,julio,2,9999
1130,julio,2,9999
1131,julio,2,9999
1132,julio,2,9999
1133,julio,2,9999
1134,julio,2,9999
1135,julio,2,9999
1136,julio,2,9999
1137,julio,2,9999
1138,julio,2,9999
1139,julio,2,9999
1140,julio,2,9999
1141,julio,2,9999
1142,julio,2,9999
1143,julio,2,9999
1144,julio,2,9999
1145,julio,2,9999
1146,julio,2,9999
1147,julio,2,9999
1148,julio,2,9999
1149,julio,2,9999
1150,julio,2,9999
1151,julio,2,9999
1152,julio,2,9999
1153,julio,2,9999
1154,julio,2,9999
1155,julio,2,9999
1156,julio,2,9999
1157,julio,2,9999
1158,julio,2,9999
1159,julio,2,9999
1160,julio,2,9999
1161,julio,2,9999
1162,julio,2,9999
1163,julio,2,9999
1164,julio,2,9999
1165,julio,2,9999
1166,julio,2,9999
1167,julio,2,9999
1168,julio,2,9999
1169,julio,2,9999
1170,julio,2,9999
1171,julio,2,9999
1172,julio,2,9999
1173,julio,2,9999
1174,julio,2,9999
1175,julio,2,9999
1176,julio,2,9999
1177,julio,2,9999
1178,julio,2,9999
1179,julio,2,9999
1180,julio,2,9999
1181,julio,2,9999
1182,julio,2,9999
1183,julio,2,9999
1184,julio,2,9999
1185,julio,2,9999
1186,julio,2,9999
1187,julio,2,9999
1188,julio,2,9999
1189,julio,2,9999
1190,julio,2,9999
1191,julio,2,9999
1192,julio,2,9999
1193,julio,2,9999
1194,julio,2,9999
1195,julio,2,9999
1196,julio,2,9999
1197,julio,2,9999
1198,julio,2,9999
1199,julio,2,9999
1200,julio,2,9999
1201,julio,2,9999
1202,julio,2,9999
1203,julio,2,9999
1204,julio,2,9999
1205,julio,2,9999
1206,julio,2,9999
1207,julio,2,9999
1208,julio,2,9999
1209,julio,2,9999
1210,julio,2,9999
1211,julio,2,9999
1212,julio,2,9999
1213,julio,2,9999
1214,julio,2,9999
1215,julio,2,9999
1216,julio,2,9999
1217,julio,2,9999
1218,julio,2,9999
1219,julio,2,9999
1220,julio,2,9999
1221,julio,2,9999
1222,julio,2,9999
1223,julio,2,9999
1224,julio,2,9999
1225,julio,2,9999
1226,julio,2,9999
1227,julio,2,9999
1228,julio,2,9999
1229,julio,2,9999
1230,julio,2,9999
1231,julio,2,9999
1232,julio,2,9999
1233,julio,2,9999
1234,julio,2,9999
1235,julio,2,9999
1236,julio,2,9999
1237,julio,2,9999
1238,julio,2,9999
1239,julio,2,9999
1240,julio,2,9999
1241,julio,2,9999
1242,julio,2,9999
1243,julio,2,9999
1244,julio,2,9999
1245,julio,2,9999
1246,julio,2,9999
1247,julio,2,9999
1248,julio,2,9999
1249,julio,2,9999
1250,julio,2,9999
1251,julio,2,9999
1252,julio,2,9999
1253,julio,2,9999
1254,julio,2,9999
1255,julio,2,9999
1256,julio,2,9999
1257,julio,2,9999
1258,julio,2,9999
1259,julio,2,9999
1260,julio,2,9999
1261,julio,2,9999
1262,julio,2,9999
1263,julio,2,9999
1264,julio,2,9999
1265,julio,2,9999
1266,julio,2,9999
1267,julio,2,9999
1268,julio,2,9999
1269,julio,2,9999
1270,julio,2,9999
1271,julio,2,9999
1272,julio,2,9999
1273,julio,2,9999
1274,julio,2,9999
1275,julio,2,9999
1276,julio,2,9999
1277,julio,2,9999
1278,julio,2,9999
1279,julio,2,9999
1280,julio,2,9999
1281,julio,2,9999
1282,julio,2,9999
1283,julio,2,9999
1284,julio,2,9999
1285,julio,2,9999
1286,julio,2,9999
1287,julio,2,9999
1288,julio,2,9999
1289,julio,2,9999
1290,julio,2,9999
1291,julio,2,9999
1292,julio,2,9999
1293,julio,2,9999
1294,julio,2,9999
1295,julio,2,9999
1296,julio,2,9999
1297,julio,2,9999
1298,julio,2,9999
1299,julio,2,9999
1300,julio,2,9999
1301,julio,2,9999
1302,julio,2,9999
1303,julio,2,9999
1304,julio,2,9999
1305,julio,2,9999
1306,julio,2,9999
1307,julio,2,9999
1308,julio,2,9999
1309,julio,2,9999
1310,julio,2,9999
1311,julio,2,9999
1312,julio,2,9999
1313,julio,2,9999
1314,julio,2,9999
1315,julio,2,9999
1316,julio,2,9999
1317,julio,2,9999
1318,julio,2,9999
1319,julio,2,9999
1320,julio,2,9999
1321,julio,2,9999
1322,julio,2,9999
1323,julio,2,9999
1324,julio,2,9999
1325,julio,2,9999
1326,julio,2,9999
1327,julio,2,9999
1328,julio,2,9999
1329,julio,2,9999
1330,julio,2,9999
1331,julio,2,9999
1332,julio,2,9999
1333,julio,2,9999
1334,julio,2,9999
1335,julio,2,9999
1336,julio,2,9999
1337,julio,2,9999
1338,julio,2,9999
1339,julio,2,9999
1340,julio,2,9999
1341,julio,2,9999
1342,julio,2,9999
1343,julio,2,9999
1344,julio,2,9999
1345,julio,2,9999
1346,julio,2,9999
1347,julio,2,9999
1348,julio,2,9999
1349,julio,2,9999
1350,julio,2,9999
1351,julio,2,9999
1352,julio,2,9999
1353,julio,2,9999
1354,julio,2,9999
1355,julio,2,9999
1356,julio,2,9999
1357,julio,2,9999
1358,julio,2,9999
1359,julio,2,9999
1360,julio,2,9999
1361,julio,2,9999
1362,julio,2,9999
1363,julio,2,9999
1364,julio,2,9999
1365,julio,2,9999
1366,julio,2,9999
1367,julio,2,9999
1368,julio,2,9999
1369,julio,2,9999
1370,julio,2,9999
1371,julio,2,9999
1372,julio,2,9999
1373,julio,2,9999
1374,julio,2,9999
1375,julio,2,9999
1376,julio,2,9999
1377,julio,2,9999
1378,julio,2,9999
1379,julio,2,9999
1380,julio,2,9999
1381,julio,2,9999
1382,julio,2,9999
1383,julio,2,9999
1384,julio,2,9999
1385,julio,2,9999
1386,julio,2,9999
1387,julio,2,9999
1388,julio,2,9999
1389,julio,2,9999
1390,julio,2,9999
1391,julio,2,9999
1392,julio,2,9999
1393,julio,2,9999
1394,julio,2,9999
1395,julio,2,9999
1396,julio,2,9999
1397,julio,2,9999
1398,julio,2,9999
1399,julio,2,9999
1400,julio,2,9999
1401,julio,2,9999
1402,julio,2,9999
1403,julio,2,9999
1404,julio,2,9999
1405,julio,2,9999
1406,julio,2,9999
1407,julio,2,9999
1408,julio,2,9999
1409,julio,2,9999
1410,julio,2,9999
1411,julio,2,9999
1412,julio,2,9999
1413,julio,2,9999
1414,julio,2,9999
1415,julio,2,9999
1416,julio,2,9999
1417,julio,2,9999
1418,julio,2,9999
1419,julio,2,9999
1420,julio,2,9999
1421,julio,2,9999
1422,julio,2,9999
1423,julio,2,9999
1424,julio,2,9999
1425,julio,2,9999
1426,julio,2,9999
1427,julio,2,9999
1428,julio,2,9999
1429,julio,2,9999
1430,julio,2,9999
1431,julio,2,9999
1432,julio,2,9999
1433,julio,2,9999
1434,julio,2,9999
1435,julio,2,9999
1436,julio,2,9999
1437,julio,2,9999
1438,julio,2,9999
1439,julio,2,9999
1440,julio,2,9999
1441,julio,2,9999
1442,julio,2,9999
1443,julio,2,9999
1444,julio,2,9999
1445,julio,2,9999
1446,julio,2,9999
1447,julio,2,9999
1448,julio,2,9999
1449,julio,2,9999
1450,julio,2,9999
1451,julio,2,9999
1452,julio,2,9999
1453,julio,2,9999
1454,julio,2,9999
1455,julio,2,9999
1456,julio,2,9999
1457,julio,2,9999
1458,julio,2,9999
1459,julio,2,9999
1460,julio,2,9999
1461,julio,2,9999
1462,julio,2,9999
1463,julio,2,9999
1464,julio,2,9999
1465,julio,2,9999
1466,julio,2,9999
1467,julio,2,9999
1468,julio,2,9999
1469,julio,2,9999
1470,julio,2,9999
1471,julio,2,9999
1472,julio,2,9999
1473,julio,2,9999
1474,julio,2,9999
1475,julio,2,9999
1476,julio,2,9999
1477,julio,2,9999
1478,julio,2,9999
1479,julio,2,9999
1480,julio,2,9999
1481,julio,2,9999
1482,julio,2,9999
1483,julio,2,9999
1484,julio,2,9999
1485,julio,2,9999
1486,julio,2,9999
1487,julio,2,9999
1488,julio,2,9999
1489,julio,2,9999
1490,julio,2,9999
1491,julio,2,9999
1492,julio,2,9999
1493,julio,2,9999
1494,julio,2,9999
1495,julio,2,9999
1496,julio,2,9999
1497,julio,2,9999
1498,julio,2,9999
1499,julio,2,9999
1500,julio,2,9999
1501,julio,2,9999
1502,julio,2,9999
1503,julio,2,9999
1504,julio,2,9999
1505,julio,2,9999
1506,julio,2,9999
1507,julio,2,9999
1508,julio,2,9999
1509,julio,2,9999
1510,julio,2,9999
1511,julio,2,9999
1512,julio,2,9999
1513,julio,2,9999
1514,julio,2,9999
1515,julio,2,9999
1516,julio,2,9999
1517,julio,2,9999
1518,julio,2,9999
1519,julio,2,9999
1520,julio,2,9999
1521,julio,2,9999
1522,julio,2,9999
1523,julio,2,9999
1524,julio,2,9999
1525,julio,2,9999
1526,julio,2,9999
1527,julio,2,9999
1528,julio,2,9999
1529,julio,2,9999
1530,julio,2,9999
1531,julio,2,9999
1532,julio,2,9999
1533,julio,2,9999
1534,julio,2,9999
1535,julio,2,9999
1536,julio,2,9999
1537,julio,2,9999
1538,julio,2,9999
1539,julio,2,9999
1540,julio,2,9999
1541,julio,2,9999
1542,julio,2,9999
1543,julio,2,9999
1544,julio,2,9999
1545,julio,2,9999
1546,julio,2,9999
1547,julio,2,9999
1548,julio,2,9999
1549,julio,2,9999
1550,julio,2,9999
1551,julio,2,9999
1552,julio,2,9999
1553,julio,2,9999
1554,julio,2,9999
1555,julio,2,9999
1556,julio,2,9999
1557,julio,2,9999
1558,julio,2,9999
1559,julio,2,9999
1560,julio,2,9999
1561,julio,2,9999
1562,julio,2,9999
1563,julio,2,9999
1564,julio,2,9999
1565,julio,2,9999
1566,julio,2,9999
1567,julio,2,9999
1568,julio,2,9999
1569,julio,2,9999
1570,julio,2,9999
1571,julio,2,9999
1572,julio,2,9999
1573,julio,2,9999
1574,julio,2,9999
1575,julio,2,9999
1576,julio,2,9999
1577,julio,2,9999
1578,julio,2,9999
1579,julio,2,9999
1580,julio,2,9999
1581,julio,2,9999
1582,julio,2,9999
1583,julio,2,9999
1584,julio,2,9999
1585,julio,2,9999
1586,julio,2,9999
1587,julio,2,9999
1588,julio,2,9999
1589,julio,2,9999
1590,julio,2,9999
1591,julio,2,9999
1592,julio,2,9999
1593,julio,2,9999
1594,julio,2,9999
1595,julio,2,9999
1596,julio,2,9999
1597,julio,2,9999
1598,julio,2,9999
1599,julio,2,9999
1600,julio,2,9999
1601,julio,2,9999
1602,julio,2,9999
1603,julio,2,9999
1604,julio,2,9999
1605,julio,2,9999
1606,julio,2,9999
1607,julio,2,9999
1608,julio,2,9999
1609,julio,2,9999
1610,julio,2,9999
1611,julio,2,9999
1612,julio,2,9999
1613,julio,2,9999
1614,julio,2,9999
1615,julio,2,9999
1616,julio,2,9999
1617,julio,2,9999
1618,julio,2,9999
1619,julio,2,9999
1620,julio,2,9999
1621,julio,2,9999
1622,julio,2,9999
1623,julio,2,9999
1624,julio,2,9999
1625,julio,2,9999
1626,julio,2,9999
1627,julio,2,9999
1628,julio,2,9999
1629,julio,2,9999
1630,julio,2,9999
1631,julio,2,9999
1632,julio,2,9999
1633,julio,2,9999
1634,julio,2,9999
1635,julio,2,9999
1636,julio,2,9999
1637,julio,2,9999
1638,julio,2,9999
1639,julio,2,9999
1640,julio,2,9999
1641,julio,2,9999
1642,julio,2,9999
1643,julio,2,9999
1644,julio,2,9999
1645,julio,2,9999
1646,julio,2,9999
1647,julio,2,9999
1648,julio,2,9999
1649,julio,2,9999
1650,julio,2,9999
1651,julio,2,9999
1652,julio,2,9999
1653,julio,2,9999
1654,julio,2,9999
1655,julio,2,9999
1656,julio,2,9999
1657,julio,2,9999
1658,julio,2,9999
1659,julio,2,9999
1660,julio,2,9999
1661,julio,2,9999
1662,julio,2,9999
1663,julio,2,9999
1664,julio,2,9999
1665,julio,2,9999
1666,julio,2,9999
1667,julio,2,9999
1668,julio,2,9999
1669,julio,2,9999
1670,julio,2,9999
1671,julio,2,9999
1672,julio,2,9999
1673,julio,2,9999
1674,julio,2,9999
1675,julio,2,9999
1676,julio,2,9999
1677,julio,2,9999
1678,julio,2,9999
1679,julio,2,9999
1680,julio,2,9999
1681,julio,2,9999
1682,julio,2,9999
1683,julio,2,9999
1684,julio,2,9999
1685,julio,2,9999
1686,julio,2,9999
1687,julio,2,9999
1688,julio,2,9999
1689,julio,2,9999
1690,julio,2,9999
1691,julio,2,9999
1692,julio,2,9999
1693,julio,2,9999
1694,julio,2,9999
1695,julio,2,9999
1696,julio,2,9999
1697,julio,2,9999
1698,julio,2,9999
1699,julio,2,9999
1700,julio,2,9999
1701,julio,2,9999
1702,julio,2,9999
1703,julio,2,9999
1704,julio,2,9999
1705,julio,2,9999
1706,julio,2,9999
1707,julio,2,9999
1708,julio,2,9999
1709,julio,2,9999
1710,julio,2,9999
1711,julio,2,9999
1712,julio,2,9999
1713,julio,2,9999
1714,julio,2,9999
1715,julio,2,9999
1716,julio,2,9999
1717,julio,2,9999
1718,julio,2,9999
1719,julio,2,9999
1720,julio,2,9999
1721,julio,2,9999
1722,julio,2,9999
1723,julio,2,9999
1724,julio,2,9999
1725,julio,2,9999
1726,julio,2,9999
1727,julio,2,9999
1728,julio,2,9999
1729,julio,2,9999
1730,julio,2,9999
1731,julio,2,9999
1732,julio,2,9999
1733,julio,2,9999
1734,julio,2,9999
1735,julio,2,9999
1736,julio,2,9999
1737,julio,2,9999
1738,julio,2,9999
1739,julio,2,9999
1740,julio,2,9999
1741,julio,2,9999
1742,julio,2,9999
1743,julio,2,9999
1744,julio,2,9999
1745,julio,2,9999
1746,julio,2,9999
1747,julio,2,9999
1748,julio,2,9999
1749,julio,2,9999
1750,julio,2,9999
1751,julio,2,9999
1752,julio,2,9999
1753,julio,2,9999
1754,julio,2,9999
1755,julio,2,9999
1756,julio,2,9999
1757,julio,2,9999
1758,julio,2,9999
1759,julio,2,9999
1760,julio,2,9999
1761,julio,2,9999
1762,julio,2,9999
1763,julio,2,9999
1764,julio,2,9999
1765,julio,2,9999
1766,julio,2,9999
1767,julio,2,9999
1768,julio,2,9999
1769,julio,2,9999
1770,julio,2,9999
1771,julio,2,9999
1772,julio,2,9999
1773,julio,2,9999
1774,julio,2,9999
1775,julio,2,9999
1776,julio,2,9999
1777,julio,2,9999
1778,julio,2,9999
1779,julio,2,9999
1780,julio,2,9999
1781,julio,2,9999
1782,julio,2,9999
1783,julio,2,9999
1784,julio,2,9999
1785,julio,2,9999
1786,julio,2,9999
1787,julio,2,9999
1788,julio,2,9999
1789,julio,2,9999
1790,julio,2,9999
1791,julio,2,9999
1792,julio,2,9999
1793,julio,2,9999
1794,julio,2,9999
1795,julio,2,9999
1796,julio,2,9999
1797,julio,2,9999
1798,julio,2,9999
1799,julio,2,9999
1800,julio,2,9999
1801,julio,2,9999
1802,julio,2,9999
1803,julio,2,9999
1804,julio,2,9999
1805,julio,2,9999
1806,julio,2,9999
1807,julio,2,9999
1808,julio,2,9999
1809,julio,2,9999
1810,julio,2,9999
1811,julio,2,9999
1812,julio,2,9999
1813,julio,2,9999
1814,julio,2,9999
1815,julio,2,9999
1816,julio,2,9999
1817,julio,2,9999
1818,julio,2,9999
1819,julio,2,9999
1820,julio,2,9999
1821,julio,2,9999
1822,julio,2,9999
1823,julio,2,9999
1824,julio,2,9999
1825,julio,2,9999
1826,julio,2,9999
1827,julio,2,9999
1828,julio,2,9999
1829,julio,2,9999
1830,julio,2,9999
1831,julio,2,9999
1832,julio,2,9999
1833,julio,2,9999
1834,julio,2,9999
1835,julio,2,9999
1836,julio,2,9999
1837,julio,2,9999
1838,julio,2,9999
1839,julio,2,9999
1840,julio,2,9999
1841,julio,2,9999
1842,julio,2,9999
1843,julio,2,9999
1844,julio,2,9999
1845,julio,2,9999
1846,julio,2,9999
1847,julio,2,9999
1848,julio,2,9999
1849,julio,2,9999
1850,julio,2,9999
1851,julio,2,9999
1852,julio,2,9999
1853,julio,2,9999
1854,julio,2,9999
1855,julio,2,9999
1856,julio,2,9999
1857,julio,2,9999
1858,julio,2,9999
1859,julio,2,9999
1860,julio,2,9999
1861,julio,2,9999
1862,julio,2,9999
1863,julio,2,9999
1864,julio,2,9999
1865,julio,2,9999
1866,julio,2,9999
1867,julio,2,9999
1868,julio,2,9999
1869,julio,2,9999
1870,julio,2,9999
1871,julio,2,9999
1872,julio,2,9999
1873,julio,2,9999
1874,julio,2,9999
1875,julio,2,9999
1876,julio,2,9999
1877,julio,2,9999
1878,julio,2,9999
1879,julio,2,9999
1880,julio,2,9999
1881,julio,2,9999
1882,julio,2,9999
1883,julio,2,9999
1884,julio,2,9999
1885,julio,2,9999
1886,julio,2,9999
1887,julio,2,9999
1888,julio,2,9999
1889,julio,2,9999
1890,julio,2,9999
1891,julio,2,9999
1892,julio,2,9999
1893,julio,2,9999
1894,julio,2,9999
1895,julio,2,9999
1896,julio,2,9999
1897,julio,2,9999
1898,julio,2,9999
1899,julio,2,9999
1900,julio,2,9999
1901,julio,2,9999
1902,julio,2,9999
1903,julio,2,9999
1904,julio,2,9999
1905,julio,2,9999
1906,julio,2,9999
1907,julio,2,9999
1908,julio,2,9999
1909,julio,2,9999
