usuario_id,region,mes,entrante
144,2,6,34750
144,2,7,43300
144,2,8,54150
144,2,9,41400
144,2,10,38800
144,2,11,34350
144,2,12,39150
145,1,1,13650
145,1,3,14900
145,1,4,12000
145,1,6,26400
145,1,8,12250
145,1,9,10500
145,1,10,12650
145,1,11,3700
145,1,12,8200
145,2,1,22200
145,2,2,22700
145,2,3,28300
145,2,4,40300
145,2,5,33150
145,2,6,42600
145,2,7,38900
145,2,8,46750
145,2,10,40950
145,2,11,40200
146,1,1,6750
146,1,2,15600
146,1,3,8600
146,1,4,9050
146,1,5,8850
146,1,6,11500
146,1,7,18550
146,1,8,11800
146,1,9,7050
146,1,10,8400
146,1,11,8500
146,1,12,4050
146,2,1,31750
146,2,2,27300
146,2,3,36450
146,2,5,40700
146,2,6,32900
146,2,7,38700
146,2,8,42250
146,2,9,36000
146,2,11,34150
146,2,12,47700
147,1,1,11100
147,1,2,11700
147,1,3,13850
147,1,4,21350
147,1,5,15550
147,1,6,23800
147,1,8,13400
147,1,9,6500
147,1,10,4300
147,1,11,8850
147,1,12,9850
147,2,1,22000
147,2,3,22350
147,2,4,29650
147,2,5,27150
147,2,6,40150
147,2,9,43500
147,2,10,31600
147,2,11,32300
147,2,12,42200
148,1,1,16100
148,1,2,18100
148,1,3,15750
148,1,4,14150
148,1,5,14950
148,1,6,16850
148,1,7,18250
148,1,8,9100
148,1,10,9000
148,1,11,8450
148,1,12,6600
148,2,1,29000
148,2,2,25650
148,2,3,25100
148,2,4,27800
148,2,5,31650
148,2,6,43100
148,2,7,49400
148,2,8,41700
148,2,9,48250
148,2,10,38700
148,2,11,51450
148,2,12,51350
149,1,1,5400
149,1,2,20000
149,1,3,8650
149,1,4,9700
149,1,5,17300
149,1,8,16750
149,1,9,12000
149,1,11,13200
149,1,12,7650
149,2,1,25350
149,2,2,23200
149,2,3,27750
149,2,4,27250
149,2,5,30100
149,2,6,37200
149,2,7,54900
149,2,8,51000
149,2,9,40600
149,2,10,40900
149,2,12,45850
150,1,1,20850
150,1,2,13500
150,1,3,7300
150,1,4,11900
150,1,5,15550
150,1,6,16900
150,1,7,16600
150,1,8,12900
150,1,9,10700
150,1,10,2500
150,1,11,12700
150,1,12,15200
150,2,1,27200
150,2,3,32150
150,2,4,31150
150,2,5,33850
150,2,6,39900
150,2,7,39900
150,2,8,48750
150,2,9,52050
150,2,10,33250
150,2,11,55600
150,2,12,44650
151,1,2,5700
151,1,3,11550
151,1,4,14700
151,1,5,14800
151,1,6,6400
151,1,7,19850
151,1,8,16850
151,1,9,10650
151,1,10,13300
151,1,11,8800
151,1,12,8950
151,2,2,33550
151,2,3,32000
151,2,4,28650
151,2,6,38050
151,2,7,47050
151,2,8,41500
151,2,9,44750
151,2,10,47600
151,2,11,36050
151,2,12,54350
152,1,2,8750
152,1,3,15500
152,1,5,16750
152,1,6,11550
152,1,7,12350
152,1,8,13550
152,1,9,15750
152,1,10,6650
152,1,11,7200
152,1,12,10750
152,2,2,29400
152,2,3,26750
152,2,4,31850
152,2,5,25250
152,2,6,37900
152,2,7,58900
152,2,8,43600
152,2,9,46450
152,2,10,46850
152,2,11,38550
152,2,12,34800
153,1,2,5850
153,1,3,8250
153,1,4,6100
153,1,5,13450
153,1,6,16400
153,1,7,16300
153,1,8,11600
153,1,9,8550
153,1,10,9550
153,1,11,4800
153,1,12,6350
153,2,2,26500
153,2,4,26200
153,2,5,33650
153,2,6,47750
153,2,7,52450
153,2,8,38500
153,2,9,39550
153,2,10,33800
153,2,11,45850
153,2,12,34000
154,1,2,11250
154,1,3,13250
154,1,4,12350
154,1,5,20350
154,1,6,11350
154,1,7,15950
154,1,8,11400
154,1,9,15900
154,1,11,10150
154,1,12,6000
154,2,2,23500
154,2,3,29350
154,2,4,31150
154,2,5,39000
154,2,7,54050
154,2,10,42900
154,2,11,34350
155,1,2,14450
155,1,3,4200
155,1,4,15450
155,1,5,16300
155,1,6,13400
155,1,7,17450
155,1,8,20200
155,1,9,8900
155,1,10,14300
155,1,11,4350
155,1,12,8600
155,2,2,25700
155,2,4,29800
155,2,5,23300
155,2,6,43200
155,2,8,49800
155,2,11,47300
155,2,12,36700
156,1,2,13850
156,1,3,8700
156,1,4,12900
156,1,5,12600
156,1,6,10600
156,1,7,14400
156,1,8,12650
156,1,9,16600
156,1,10,8400
156,1,11,7100
156,1,12,12700
156,2,2,20200
156,2,4,32250
156,2,5,42350
156,2,6,39750
156,2,7,42900
156,2,8,49000
156,2,9,44850
156,2,10,50000
156,2,11,48900
156,2,12,43000
157,1,2,12100
157,1,3,10950
157,1,4,8250
157,1,5,16100
157,1,6,7600
157,1,7,13450
157,1,8,6900
157,1,9,9800
157,1,10,8650
157,1,11,10950
157,1,12,6900
157,2,3,30250
157,2,4,31750
157,2,5,35350
157,2,6,44800
157,2,7,47300
157,2,8,46150
157,2,9,62000
157,2,10,52900
157,2,11,39400
157,2,12,43950
158,1,2,10900
158,1,3,10800
158,1,4,8750
158,1,5,8550
158,1,6,14450
158,1,7,10950
158,1,9,12900
158,1,10,9550
158,1,11,6300
158,1,12,3450
158,2,3,32050
158,2,4,34400
158,2,6,28600
158,2,8,61150
158,2,9,41000
158,2,10,36300
158,2,11,39850
158,2,12,39700
159,1,2,9150
159,1,3,16700
159,1,4,14800
159,1,5,6900
159,1,6,16700
159,1,7,10700
159,1,8,9100
159,1,9,15200
159,1,10,5400
159,1,12,4950
159,2,3,32200
159,2,4,23900
159,2,6,42800
159,2,7,47450
159,2,8,49600
159,2,9,51300
159,2,10,44200
159,2,11,47550
159,2,12,49500
160,1,2,15850
160,1,3,13050
160,1,4,9300
160,1,5,9550
160,1,6,14300
160,1,7,11400
160,1,8,16750
160,1,9,6850
160,1,10,13150
160,1,11,5050
160,1,12,12950
160,2,3,36050
160,2,4,35200
160,2,5,46800
160,2,6,40450
160,2,7,52250
160,2,8,39800
160,2,9,44500
160,2,10,30700
160,2,12,34200
161,1,2,16050
161,1,3,13000
161,1,4,11550
161,1,5,13950
161,1,6,14850
161,1,7,6200
161,1,8,14050
161,1,10,9450
161,1,11,6050
161,1,12,6500
161,2,3,36850
161,2,6,40400
161,2,7,40950
161,2,9,39200
161,2,10,47650
161,2,11,34400
161,2,12,36000
162,1,3,13450
162,1,4,10050
162,1,5,18300
162,1,6,14800
162,1,7,16900
162,1,8,16050
162,1,9,13500
162,1,10,17150
162,1,11,12550
162,2,3,34500
162,2,4,33400
162,2,5,44050
162,2,6,50700
162,2,8,42250
162,2,9,30350
162,2,10,50000
162,2,11,49500
163,1,3,17350
163,1,5,10250
163,1,7,14900
163,1,8,12000
163,1,9,4900
163,1,10,9350
163,1,11,7150
163,1,12,5400
163,2,3,32600
163,2,5,31850
163,2,6,25500
163,2,7,34250
163,2,8,52600
163,2,9,36650
163,2,10,55350
163,2,11,46900
163,2,12,44100
164,1,3,10300
164,1,4,15150
164,1,5,7000
164,1,6,13550
164,1,7,15450
164,1,8,10950
164,1,9,12600
164,1,10,8300
164,1,12,6700
164,2,5,42200
164,2,6,30000
164,2,7,34650
164,2,9,42250
164,2,10,41950
164,2,11,43900
164,2,12,40700
165,1,3,14900
165,1,4,7050
165,1,5,17000
165,1,6,14050
165,1,7,15900
165,1,8,14900
165,1,9,8100
165,1,10,11600
165,1,11,2850
165,1,12,9200
165,2,4,32250
165,2,5,42100
165,2,6,45850
165,2,7,44650
165,2,8,57350
165,2,11,48250
165,2,12,49150
166,1,3,13150
166,1,4,8150
166,1,5,13100
166,1,7,11150
166,1,8,12650
166,1,9,8200
166,1,10,9850
166,1,12,10500
166,2,4,26900
166,2,5,43050
166,2,6,40700
166,2,7,42700
166,2,9,26400
166,2,11,39600
166,2,12,45350
167,1,3,17100
167,1,4,10100
167,1,5,13450
167,1,6,20550
167,1,7,12750
167,1,8,9950
167,1,9,11200
167,1,10,10100
167,1,12,9000
167,2,4,23750
167,2,5,38800
167,2,6,36650
167,2,7,40000
167,2,8,48100
167,2,9,51450
167,2,11,45200
168,1,3,15400
168,1,4,16500
168,1,5,9550
168,1,6,6800
168,1,7,13950
168,1,8,19000
168,1,9,9700
168,1,10,9800
168,1,11,3000
168,1,12,5400
168,2,5,39200
168,2,6,41950
168,2,7,43800
168,2,8,43350
168,2,9,36050
168,2,10,41000
169,1,3,19150
169,1,4,7700
169,1,5,16500
169,1,6,15800
169,1,8,15650
169,1,9,8850
169,1,10,8200
169,1,11,4450
169,1,12,7850
169,2,4,34900
169,2,5,28900
169,2,7,45050
169,2,8,49300
169,2,9,38750
169,2,10,41250
169,2,11,37800
169,2,12,49400
170,1,4,13900
170,1,5,20300
170,1,6,12450
170,1,7,12750
170,1,8,18050
170,1,9,9900
170,1,10,9950
170,1,11,6600
170,2,4,29650
170,2,5,41350
170,2,6,45200
170,2,7,42000
170,2,8,44450
170,2,9,37000
170,2,10,50850
170,2,11,60550
170,2,12,48700
171,1,4,10850
171,1,5,17500
171,1,6,13000
171,1,9,5250
171,1,10,13300
171,1,11,5700
171,1,12,12300
171,2,5,43650
171,2,6,38600
171,2,7,42400
171,2,8,36400
171,2,9,44050
171,2,10,31450
171,2,11,44600
171,2,12,43350
172,1,4,19200
172,1,5,20200
172,1,6,9100
172,1,7,11150
172,1,8,7050
172,1,9,12000
172,1,10,11100
172,1,12,7000
172,2,5,37800
172,2,6,42950
172,2,7,36650
172,2,8,30750
172,2,9,38100
172,2,10,35250
172,2,11,60050
172,2,12,36500
173,1,4,8400
173,1,6,8750
173,1,7,13250
173,1,8,14800
173,1,9,10300
173,1,10,7300
173,1,12,7200
173,2,4,39450
173,2,5,25450
173,2,6,38350
173,2,7,39100
173,2,8,40300
173,2,9,40350
173,2,10,39500
173,2,11,41050
173,2,12,56400
174,1,4,4600
174,1,5,11850
174,1,7,10550
174,1,8,17150
174,1,9,9100
174,1,10,11350
174,1,11,12000
174,2,4,22550
174,2,5,36500
174,2,6,45700
174,2,7,37500
174,2,8,31500
174,2,9,45700
174,2,10,32650
174,2,11,43200
174,2,12,39400
175,1,4,19850
175,1,5,12350
175,1,6,13450
175,1,7,9400
175,1,9,11450
175,1,10,7600
175,1,11,14100
175,1,12,6300
175,2,4,38400
175,2,5,41150
175,2,6,38650
175,2,7,38700
175,2,8,46350
175,2,10,44300
175,2,11,47050
175,2,12,47000
176,1,4,12800
176,1,5,8700
176,1,6,12500
176,1,7,18800
176,1,8,9000
176,1,9,18150
176,1,10,7700
176,1,11,9250
176,1,12,4650
176,2,4,30250
176,2,6,28700
176,2,7,57950
176,2,8,48650
176,2,9,46550
176,2,10,37800
176,2,11,49100
176,2,12,42200
177,1,5,19400
177,1,6,14500
177,1,7,17250
177,1,8,18750
177,1,10,7350
177,1,11,4100
177,2,4,36300
177,2,5,40650
177,2,6,33050
177,2,7,45300
177,2,8,49500
177,2,9,33500
177,2,10,53000
177,2,11,34900
177,2,12,54450
178,1,5,11600
178,1,6,19050
178,1,7,12500
178,1,8,17950
178,1,9,15600
178,1,10,9150
178,1,11,16950
178,1,12,5250
178,2,4,27800
178,2,5,34800
178,2,7,47700
178,2,8,49800
178,2,11,45550
179,1,5,12100
179,1,6,16350
179,1,7,17300
179,1,8,6300
179,1,9,18200
179,1,10,10450
179,1,11,10550
179,1,12,9900
179,2,5,29200
179,2,6,39250
179,2,7,41000
179,2,8,42900
179,2,9,50800
179,2,10,49000
179,2,11,46050
179,2,12,44100
180,1,5,20950
180,1,6,15350
180,1,7,14100
180,1,8,3900
180,1,10,5050
180,1,11,11300
180,1,12,9650
180,2,5,42900
180,2,6,43850
180,2,7,39500
180,2,8,37850
180,2,9,41600
180,2,10,49450
180,2,11,57100
180,2,12,47700
181,1,5,9900
181,1,6,19500
181,1,7,19600
181,1,8,15200
181,1,9,11400
181,1,10,8900
181,1,11,6000
181,1,12,3450
181,2,5,39950
181,2,6,43750
181,2,7,34350
181,2,8,36300
181,2,9,45950
181,2,10,23700
181,2,11,36350
181,2,12,49000
182,1,5,13750
182,1,6,16950
182,1,7,12600
182,1,8,14750
182,1,9,17100
182,1,10,7900
182,2,5,46800
182,2,7,35000
182,2,8,44150
182,2,9,44250
182,2,10,43850
182,2,11,24700
182,2,12,43550
183,1,5,6450
183,1,6,10900
183,1,7,12000
183,1,8,10550
183,1,9,12900
183,1,10,12700
183,1,11,3500
183,1,12,15250
183,2,5,39250
183,2,6,48800
183,2,7,43600
183,2,8,37000
183,2,9,36400
183,2,10,51400
183,2,11,42300
183,2,12,38900
184,1,5,18600
184,1,6,15550
184,1,7,8550
184,1,8,11200
184,1,9,7600
184,1,11,7350
184,2,5,37350
184,2,6,37650
184,2,7,45850
184,2,9,58000
184,2,11,50200
184,2,12,26800
185,1,5,10700
185,1,6,12950
185,1,7,10000
185,1,8,21850
185,1,9,18600
185,1,10,7650
185,1,11,8400
185,1,12,3700
185,2,6,29350
185,2,7,40550
185,2,8,34900
185,2,9,49650
185,2,10,49600
185,2,11,39350
186,1,5,7950
186,1,9,6650
186,1,10,11750
186,1,12,7100
186,2,6,50200
186,2,7,36650
186,2,8,48500
186,2,9,45650
186,2,10,42100
186,2,11,44150
186,2,12,45300
187,1,6,28750
187,1,7,10900
187,1,8,15150
187,1,9,6400
187,1,10,9850
187,1,11,6750
187,1,12,9300
187,2,6,46100
187,2,7,34450
187,2,8,42450
187,2,9,53000
187,2,10,36500
187,2,11,33950
187,2,12,41400
188,1,6,15300
188,1,7,15450
188,1,8,13300
188,1,9,15200
188,1,10,3900
188,1,11,10000
188,1,12,4750
188,2,6,32650
188,2,7,39500
188,2,8,37700
188,2,9,49750
188,2,10,42050
188,2,11,47700
188,2,12,52550
189,1,6,13500
189,1,7,16650
189,1,8,14350
189,1,9,13000
189,1,10,8950
189,1,11,6450
189,1,12,5200
189,2,6,40400
189,2,7,33000
189,2,8,44250
189,2,10,46000
189,2,11,27550
189,2,12,25250
190,1,6,18350
190,1,7,21000
190,1,8,16100
190,1,9,9400
190,1,10,14350
190,1,11,11000
190,1,12,7500
190,2,6,39950
190,2,7,51450
190,2,8,45850
190,2,9,53500
190,2,10,32900
190,2,11,31750
190,2,12,48900
191,1,6,14300
191,1,7,15750
191,1,8,7100
191,1,9,10150
191,1,10,5150
191,1,11,15550
191,1,12,10650
191,2,6,35600
191,2,7,41450
191,2,8,40850
191,2,9,38250
191,2,11,42700
191,2,12,39500
192,1,6,21450
192,1,7,19400
192,1,9,13050
192,1,10,11000
192,1,12,9950
192,2,6,44350
192,2,7,39350
192,2,8,37900
192,2,9,55750
192,2,10,49250
192,2,11,60150
193,1,6,10650
193,1,8,14950
193,1,9,14800
193,1,10,10250
193,1,11,6000
193,1,12,7950
193,2,6,38650
193,2,8,31250
193,2,9,33300
193,2,10,34550
193,2,12,40650
194,1,6,14950
194,1,7,19850
194,1,8,13750
194,1,9,14250
194,1,10,15950
194,1,11,6250
194,1,12,13150
194,2,6,33850
194,2,7,49300
194,2,8,48100
194,2,9,46400
194,2,10,35500
194,2,11,40550
194,2,12,33350
195,1,6,11150
195,1,7,13350
195,1,8,12950
195,1,9,15450
195,1,10,6750
195,1,11,14400
195,2,6,41950
195,2,7,30500
195,2,8,57050
195,2,9,38550
195,2,10,43550
195,2,11,40850
195,2,12,51300
196,1,6,15050
196,1,7,18450
196,1,8,12700
196,1,9,9000
196,1,10,12950
196,1,11,16300
196,1,12,14100
196,2,7,48150
196,2,8,41550
196,2,9,44600
196,2,10,38950
196,2,11,37450
196,2,12,40250
197,1,7,9800
197,1,8,20050
197,1,9,5550
197,1,10,5950
197,1,11,10200
197,1,12,15300
197,2,7,40650
197,2,8,47650
197,2,9,39400
197,2,10,48250
197,2,11,32050
197,2,12,41000
198,1,6,15700
198,1,7,13200
198,1,8,18800
198,1,9,6100
198,1,10,11200
198,1,11,5300
198,1,12,4950
198,2,7,36150
198,2,8,46250
198,2,9,39050
198,2,10,46150
198,2,11,30900
198,2,12,37150
199,1,6,9350
199,1,7,14650
199,1,8,12950
199,1,9,11100
199,1,10,15400
199,1,11,5450
199,1,12,4350
199,2,7,38000
199,2,8,37450
199,2,9,49400
199,2,10,41350
199,2,11,30400
199,2,12,42100
200,1,6,14350
200,1,7,15450
200,1,8,11400
200,1,9,10700
200,1,10,7950
200,1,11,4800
200,1,12,8350
200,2,7,39350
200,2,8,47300
200,2,9,29400
200,2,10,22850
200,2,11,32600
201,1,6,9100
201,1,7,14050
201,1,9,21550
201,1,10,3450
201,1,11,7050
201,1,12,10200
201,2,7,39700
201,2,8,38100
201,2,9,52650
201,2,11,41850
201,2,12,37000
202,1,6,11150
202,1,7,8550
202,1,8,13550
202,1,9,12150
202,1,10,14150
202,1,11,4050
202,1,12,6300
202,2,8,37100
202,2,9,43350
202,2,11,49950
202,2,12,41100
203,1,6,19750
203,1,7,15850
203,1,8,12850
203,1,9,13250
203,1,10,10350
203,1,11,11750
203,1,12,7950
203,2,8,47100
203,2,9,49950
203,2,10,34650
203,2,11,45150
203,2,12,54150
204,1,7,13850
204,1,8,11950
204,1,9,7200
204,1,10,8700
204,1,11,9500
204,1,12,11850
204,2,8,35700
204,2,9,46100
204,2,10,47350
204,2,11,35350
204,2,12,54200
205,1,7,20250
205,1,8,10800
205,1,9,17050
205,1,10,7450
205,1,11,12150
205,1,12,5700
205,2,8,41200
205,2,9,35800
205,2,10,34300
205,2,11,31600
205,2,12,49150
206,1,7,14850
206,1,8,4600
206,1,9,11300
206,1,10,7950
206,1,11,8400
206,1,12,6000
206,2,8,41250
206,2,9,34850
206,2,10,46050
206,2,11,54000
207,1,7,13650
207,1,8,12150
207,1,9,18200
207,1,10,7900
207,1,11,2550
207,1,12,10200
207,2,9,40600
207,2,10,32150
207,2,11,35250
207,2,12,33200
208,1,7,13600
208,1,8,17950
208,1,9,11300
208,1,10,7900
208,1,11,14650
208,1,12,9000
208,2,9,38350
208,2,10,40150
208,2,11,41150
208,2,12,42650
209,1,7,12350
209,1,9,10050
209,1,11,1750
209,1,12,3950
209,2,9,41000
209,2,10,42400
209,2,11,47350
209,2,12,35200
210,1,7,13200
210,1,8,13550
210,1,9,9550
210,1,10,11450
210,1,11,9750
210,1,12,950
210,2,9,49450
210,2,10,42850
210,2,11,48250
210,2,12,35700
211,1,8,16050
211,1,9,15400
211,1,10,11200
211,1,11,3150
211,1,12,11950
211,2,9,35900
211,2,10,42500
211,2,11,41800
211,2,12,37050
212,1,8,9650
212,1,9,8500
212,1,10,6300
212,1,11,7500
212,1,12,10300
212,2,9,41850
212,2,10,43750
212,2,11,51300
212,2,12,44350
213,1,8,8950
213,1,9,8200
213,1,10,8550
213,1,11,6100
213,1,12,4900
213,2,9,45250
213,2,10,44150
213,2,11,58550
213,2,12,39200
214,1,8,16050
214,1,10,6200
214,1,11,4000
214,1,12,1750
214,2,9,44300
214,2,10,31950
214,2,11,42950
214,2,12,51800
215,1,8,14200
215,1,9,9700
215,1,10,3000
215,1,11,11500
215,2,10,46050
215,2,12,43250
216,1,8,9250
216,1,9,6750
216,1,10,10300
216,1,11,8450
216,1,12,13250
216,2,9,53850
216,2,10,37250
216,2,11,54950
216,2,12,53850
217,1,8,15750
217,1,9,8050
217,1,10,8450
217,1,11,12050
217,1,12,13750
217,2,9,39100
217,2,10,44100
217,2,11,41600
217,2,12,38400
218,1,9,10100
218,1,10,7500
218,1,11,5350
218,1,12,9450
218,2,9,43500
218,2,10,48700
218,2,11,38200
218,2,12,38850
219,1,8,14400
219,1,10,8250
219,1,11,10250
219,1,12,6950
219,2,9,35600
219,2,10,34350
219,2,11,54500
219,2,12,46850
220,1,8,11950
220,1,9,11650
220,1,10,7150
220,1,11,9300
220,1,12,9600
220,2,9,47550
220,2,10,52350
221,1,9,12150
221,1,10,2800
221,1,11,7850
221,1,12,8650
221,2,10,38800
221,2,12,48400
222,1,8,10500
222,1,9,14400
222,1,10,13350
222,1,11,7950
222,1,12,7700
222,2,10,61750
222,2,11,34900
222,2,12,45150
223,1,8,11350
223,1,9,3750
223,1,10,4400
223,1,11,5950
223,1,12,12450
223,2,10,49700
223,2,11,24750
223,2,12,39900
224,1,9,13550
224,1,10,6350
224,1,11,11150
224,1,12,8900
224,2,10,48350
224,2,11,46100
225,1,9,7850
225,1,10,15450
225,1,11,8700
225,1,12,2500
225,2,10,42700
225,2,11,46700
226,1,9,9400
226,1,10,13050
226,1,11,10800
226,1,12,9850
226,2,10,42450
226,2,11,43850
226,2,12,34450
227,1,9,8150
227,1,10,6800
227,1,11,9050
227,1,12,10800
227,2,10,47800
227,2,11,40700
227,2,12,45600
228,1,9,6450
228,1,10,13900
228,1,12,11900
228,2,10,41900
228,2,11,33550
228,2,12,46850
229,1,9,8200
229,1,10,5900
229,1,11,8600
229,1,12,6150
229,2,10,36800
229,2,11,45200
229,2,12,44350
230,1,10,7950
230,1,11,13000
230,2,10,44300
230,2,11,33650
230,2,12,49000
231,1,10,12400
231,1,11,7350
231,1,12,4300
231,2,10,44400
231,2,11,45850
231,2,12,59350
232,1,10,14350
232,1,11,5200
232,1,12,7000
232,2,10,36650
232,2,11,44450
233,1,10,7700
233,1,12,5850
233,2,10,44400
233,2,11,39000
233,2,12,38350
234,1,10,12800
234,1,11,9650
234,2,11,46550
234,2,12,30800
235,1,10,8250
235,1,11,6550
235,1,12,4800
235,2,11,55850
235,2,12,28950
236,1,10,5300
236,1,11,8100
236,1,12,14400
236,2,12,44550
237,1,10,10300
237,1,11,6850
237,1,12,12600
237,2,11,30900
237,2,12,40400
238,1,10,9050
238,1,11,7400
238,1,12,10250
238,2,11,53150
238,2,12,49800
239,1,10,4550
239,1,11,9750
239,1,12,11200
239,2,11,49500
239,2,12,35800
240,1,10,12500
240,1,11,9250
240,2,11,43900
240,2,12,39100
241,1,10,3750
241,1,11,8400
241,1,12,9350
241,2,11,40850
241,2,12,30200
242,1,10,5350
242,1,11,7950
242,1,12,10200
242,2,11,49900
242,2,12,43250
243,1,10,5900
243,1,11,4500
243,1,12,11550
243,2,11,38200
243,2,12,37000
244,1,10,12600
244,1,11,4150
244,1,12,11250
244,2,11,37800
244,2,12,51100
245,1,12,6300
245,2,12,40900
246,1,11,14000
246,1,12,5250
246,2,11,39100
246,2,12,55100
247,1,11,4800
247,1,12,4800
247,2,11,45300
247,2,12,60100
248,1,11,8700
248,2,12,29600
249,1,12,5100
249,2,12,42800
250,1,11,5900
250,1,12,10250
250,2,12,54850
251,1,11,6000
251,1,12,11800
251,2,12,43400
252,1,12,8250
252,2,12,41950
253,1,12,8850
253,2,12,33750
254,1,12,6550
254,2,12,35100
255,2,12,43700
256,1,12,5550
257,1,12,9450
259,1,12,11400
260,1,12,8750
261,1,12,4800
